time	user_id	item_id
1272370972	1063	696
1272371424	2576	2631
1272372028	2026	83
1272374639	1055	3834
1272375934	2213	6574
1272376728	2536	5425
1272376962	2585	151
1272378316	482	3980
1272379083	2486	43
1272379231	2507	90
1272379355	2600	2644
1272379843	1017	3465
1272380166	1870	8702
1272380981	2402	617
1272384978	773	5194
1272384992	1814	102
1272387200	1493	7466
1272403594	2260	196
1272411733	799	5276
1272412679	2602	2462
1272415127	1406	6412
1272417673	2480	3711
1272418571	493	2995
1272420240	377	881
1272420735	505	881
1272421732	2585	10021
1272423791	980	881
1272424285	2420	2631
1272425712	2359	5976
1272426096	2518	624
1272426574	2117	6222
1272426956	2213	6789
1272427327	2585	674
1272427757	2433	881
1272428559	2213	1908
1272428716	2523	558
1272429443	2359	8464
1272429644	2600	5051
1272431894	2372	2095
1272432092	2600	472
1272432652	2359	2917
1272433836	2523	630
1272433906	2372	3828
1272434273	1900	785
1272434437	2342	785
1272434589	2199	785
1272434595	2189	785
1272434604	1412	785
1272434677	2029	785
1272434864	151	785
1272435116	180	2365
1272435173	2088	785
1272435187	1526	785
1272435302	877	785
1272435553	1620	785
1272435608	921	785
1272435734	117	1118
1272436182	2297	3943
1272438961	1753	7107
1272441778	505	979
1272443662	1896	8753
1272444049	927	151
1272444425	824	151
1272444852	2603	3608
1272445017	927	826
1272445074	2327	2612
1272445747	1433	1160
1272446765	2359	2509
1272446906	2523	2509
1272448831	927	238
1272448967	1471	1073
1272449111	1471	599
1272451039	2585	1654
1272452200	2441	1589
1272457575	2604	2638
1272458081	2536	5409
1272458206	493	238
1272458936	2344	2638
1272460337	493	4040
1272460402	2372	50
1272461070	2526	908
1272461250	2580	276
1272461303	2359	9979
1272461321	2295	2637
1272461986	2359	1409
1272463224	1244	3611
1272463305	927	558
1272465806	927	3862
1272466757	1742	1061
1272467431	1984	3369
1272467869	2605	662
1272469113	1834	725
1272469599	1270	3040
1272469627	1158	3658
1272472785	2606	2638
1272473230	2402	151
1272473302	2591	151
1272473320	799	808
1272473913	2536	8342
1272474655	2285	3621
1272474802	2359	2764
1272475064	2437	21
1272475263	2606	78
1272475442	2564	2305
1272476957	1132	787
1272479709	2488	93
1272487355	2359	5225
1272492871	2585	6046
1272493433	1870	6052
1272496931	433	2961
1272497318	1870	8703
1272501948	1908	7042
1272503390	2603	860
1272503829	2402	2322
1272505308	2606	27
1272505670	2606	1213
1272505671	2606	34
1272507435	2588	558
1272507461	2585	42
1272508235	2606	40
1272508347	373	401
1272508733	123	1742
1272510744	2576	1828
1272511922	1298	6873
1272512057	2585	3715
1272512641	2586	1100
1272514117	2586	894
1272514281	1870	8704
1272514956	2504	1402
1272516046	547	40
1272516825	67	77
1272517205	1867	136
1272517905	151	1798
1272518369	2535	1883
1272518531	2397	38
1272518780	2600	2307
1272519388	2213	3976
1272520133	1621	3561
1272520891	2397	39
1272521296	2397	812
1272525446	2020	785
1272525846	444	27
1272525928	2140	2560
1272526072	2328	785
1272526319	2359	4163
1272526480	2043	6052
1272527452	1856	785
1272527513	2043	2506
1272527962	2213	257
1272528299	950	785
1272529332	58	785
1272529758	2043	50
1272530439	2523	10187
1272532236	2189	860
1272533232	1170	767
1272533611	2504	3348
1272534522	937	3567
1272536183	927	5788
1272536375	2536	3348
1272536920	2606	3088
1272542805	1403	5225
1272543612	2509	627
1272543749	1018	6288
1272543976	927	136
1272544152	2026	43
1272545019	689	1927
1272545359	1563	694
1272549533	2517	234
1272550328	1739	1168
1272551281	2585	8067
1272551994	2606	1071
1272552364	2004	234
1272552411	2194	43
1272552790	2585	3811
1272555462	2297	5763
1272560068	2145	9363
1272561007	1445	5078
1272561025	1446	5078
1272561040	1447	5078
1272561051	1448	5078
1272561055	1449	5078
1272561126	730	5078
1272561135	729	5078
1272561143	728	5078
1272562084	2213	1217
1272564944	2518	7123
1272591409	316	586
1272592899	910	785
1272595075	2213	3639
1272596511	1753	8266
1272597113	2396	2763
1272597595	2254	785
1272600485	2117	6644
1272602351	1318	4739
1272602367	2543	945
1272603113	348	770
1272608035	2313	9801
1272608844	1657	5270
1272610927	81	988
1272611072	2020	1303
1272611307	2554	2069
1272613469	2359	5168
1272613688	2213	9566
1272614439	736	8
1272614929	1969	923
1272615910	2536	5432
1272619241	2525	2960
1272619743	2359	9980
1272621437	2313	1559
1272621819	1410	800
1272624372	2447	3157
1272625398	1482	3487
1272626086	2585	7003
1272631219	1614	5514
1272632947	2213	3999
1272635118	1349	6022
1272635629	927	1909
1272635825	684	1527
1272637755	656	3166
1272639758	783	2757
1272639819	2585	10327
1272640107	482	2052
1272641698	1870	6275
1272646349	117	1602
1272646426	2213	7372
1272648410	2448	833
1272650199	186	2152
1272655221	138	1238
1272658456	927	5789
1272660930	2585	2255
1272668512	2213	3097
1272673904	2213	7529
1272676604	2585	453
1272678962	2206	2237
1272679621	98	1169
1272680789	1093	1299
1272680824	1095	1299
1272680880	1094	1299
1272680903	1096	1299
1272680933	1097	1299
1272680964	1092	1299
1272681522	273	2477
1272683073	882	750
1272683416	2188	2227
1272683507	1410	2302
1272685571	2145	3170
1272688600	2028	943
1272688765	532	1688
1272690883	1632	734
1272690948	2359	4666
1272691027	1410	408
1272691045	532	408
1272691893	2607	35
1272692897	838	5448
1272693675	2297	9556
1272693880	1957	2396
1272694507	2536	1759
1272694757	1562	2477
1272695398	927	5790
1272697268	2372	800
1272697435	1867	721
1272697492	2585	5334
1272697543	1262	25
1272699275	2536	10219
1272699970	2536	5154
1272700559	203	1578
1272701684	656	562
1272704191	2573	5453
1272704591	1171	562
1272705153	2007	8996
1272705361	2213	9567
1272707308	505	562
1272707960	2359	2809
1272708758	2372	2592
1272709587	1487	7467
1272709819	301	1168
1272710301	1747	590
1272711848	1545	456
1272714484	2536	3256
1272715227	1634	8018
1272716893	2608	881
1272718080	2117	5737
1272718514	2359	800
1272718725	59	662
1272720226	1179	6037
1272720503	2585	4307
1272721338	1669	1227
1272721389	2585	1557
1272721456	407	1080
1272721465	2196	662
1272721712	2117	6617
1272722490	1662	662
1272722621	2609	894
1272723133	1337	43
1272723959	2586	32
1272723972	917	3811
1272724336	761	25
1272725545	1858	25
1272726514	2189	1731
1272726956	1739	5616
1272727463	2585	8902
1272727634	2213	6481
1272727757	823	1238
1272728637	2610	2030
1272729182	2046	844
1272730021	2610	31
1272730134	2608	31
1272730407	2359	8870
1272731320	272	2620
1272735304	1526	2044
1272742026	2610	2148
1272754929	2600	10368
1272757697	2213	2940
1272759435	2359	3364
1272760244	1897	620
1272761146	2359	5641
1272761183	2536	74
1272761408	927	5641
1272761605	921	620
1272765285	1893	3941
1272766484	2213	9568
1272767837	2213	2986
1272768028	2589	130
1272768903	2372	15
1272769195	2585	1272
1272769380	1623	590
1272769434	1624	590
1272770806	2029	3043
1272770928	2199	3043
1272772984	2611	10416
1272773958	2523	6510
1272775262	2607	90
1272778596	927	821
1272778666	2029	5912
1272778758	98	1170
1272780109	2199	3042
1272784237	1897	1337
1272784849	2612	2442
1272785474	2299	43
1272786206	2607	102
1272787958	2237	5792
1272789061	84	1040
1272790003	2236	1101
1272791730	1450	7314
1272792134	2117	817
1272794150	1300	2068
1272795010	927	282
1272795200	2402	30
1272797201	1844	2432
1272798829	2536	5412
1272799234	2613	43
1272800937	1091	1299
1272803138	1487	2809
1272805052	2407	780
1272805504	1470	627
1272806170	1389	7100
1272806542	2344	7563
1272807115	2608	40
1272807337	2250	143
1272807440	1300	6879
1272807851	1982	143
1272809099	2213	2219
1272809313	2407	9822
1272811342	2117	2651
1272812042	1372	7085
1272812166	2205	3006
1272812308	1613	1351
1272812880	1518	6785
1272813613	2487	662
1272814235	2402	50
1272815476	1908	8820
1272818014	2614	1488
1272818736	2313	7442
1272820852	2213	2991
1272821922	2536	3752
1272822776	799	3665
1272827462	2213	2650
1272831936	2117	9200
1272835715	1472	4237
1272842295	1653	4703
1272843064	1621	627
1272843103	2402	5508
1272849927	935	40
1272852669	2346	627
1272853108	1621	7963
1272853428	2615	956
1272854137	1435	7262
1272855576	2616	10013
1272859542	1657	3614
1272860795	2297	257
1272861570	2497	1829
1272861962	2585	3456
1272862602	2536	10220
1272863807	1643	8046
1272864242	2213	3989
1272864389	2419	2848
1272864577	1499	1798
1272866473	2407	8917
1272866745	2472	1913
1272868239	1984	8948
1272868351	1178	43
1272870422	2359	400
1272870705	1793	3245
1272871226	2585	10328
1272871662	493	116
1272873362	2359	3349
1272874792	1831	25
1272876775	2485	1749
1272876842	124	1749
1272877114	2213	9569
1272877273	1870	4041
1272877963	2583	987
1272878133	2338	31
1272880591	2199	1413
1272881834	1565	987
1272882938	2536	4624
1272884772	338	114
1272885192	2213	9450
1272886711	2596	801
1272886742	2359	801
1272890900	1621	7964
1272891055	1949	251
1272891988	640	4676
1272893994	2158	759
1272895488	2585	3719
1272895823	2186	5809
1272897518	2145	4619
1272897856	1891	766
1272899083	710	5051
1272899306	2543	4683
1272899415	2359	2430
1272900407	1674	3875
1272901265	2585	7699
1272902048	2536	107
1272902485	2536	5139
1272902821	1213	43
1272905170	2236	7001
1272907640	2297	2234
1272913963	394	3468
1272919573	2580	1096
1272925704	1875	2527
1272927395	2560	7547
1272929350	117	1603
1272930209	987	1603
1272934673	80	971
1272936538	2359	4142
1272937181	2576	1806
1272937902	2518	89
1272938278	2536	3268
1272939336	2525	2322
1272939490	1779	3691
1272939813	701	2196
1272939922	700	2196
1272939933	426	3691
1272940075	1937	2196
1272940293	2026	621
1272941836	2482	3064
1272942455	2553	1841
1272942759	2384	490
1272944363	2600	365
1272946649	2392	1758
1272948923	2359	481
1272948988	2324	2644
1272949471	2236	3342
1272951568	2025	7906
1272953918	1018	6289
1272954427	1621	402
1272955197	2359	6574
1272955630	2536	5476
1272955843	110	44
1272957253	2585	7903
1272957275	2454	3465
1272957569	2359	1701
1272959179	2606	151
1272960609	2145	5382
1272963318	937	4611
1272963460	2363	634
1272963603	1472	1165
1272963680	2585	3614
1272963745	2359	8775
1272964517	1090	1299
1272964531	1089	1299
1272966504	2536	8818
1272967832	2447	2481
1272968383	1908	565
1272968791	2454	1096
1272969793	2344	30
1272969887	2344	3658
1272970402	1858	979
1272970908	2290	5635
1272971987	2359	9471
1272972163	2188	9471
1272972350	1564	43
1272972632	58	786
1272973646	1639	8041
1272977185	2539	31
1272977735	1988	6515
1272977823	2539	2052
1272977844	640	4677
1272978714	2560	1061
1272978901	1563	28
1272979207	2617	1061
1272981476	1183	5140
1272982618	2478	479
1272982662	1565	5621
1272982809	2359	788
1272983329	1526	7638
1272983875	2302	9758
1272984011	2117	506
1272984051	1942	2890
1272984071	2117	3415
1272984107	2617	966
1272984663	2585	300
1272984866	2213	9028
1272985118	2025	9028
1272986893	2454	881
1272988985	1435	2677
1272989088	2252	869
1272989133	2078	869
1272991228	2117	36
1272993273	917	3081
1272996391	2562	5670
1272996650	2359	1082
1272996747	2145	1082
1272999448	1657	1051
1273006882	1565	1922
1273007021	2585	9196
1273010822	2213	6943
1273017610	2359	719
1273018623	1286	1916
1273020275	2381	4047
1273021575	1472	1735
1273021642	2578	27
1273023454	2464	2961
1273024227	1988	8974
1273025229	2585	9762
1273027353	2117	889
1273027534	1693	1731
1273029965	2236	9645
1273030030	994	3156
1273030074	2213	2657
1273031469	1318	156
1273031601	2454	1112
1273032598	2517	543
1273034947	2381	2362
1273035729	2313	5130
1273036071	1954	881
1273036243	1557	855
1273036410	493	627
1273036536	2117	304
1273039358	1110	4854
1273039851	1373	6857
1273040367	1693	2303
1273040375	2117	2010
1273040494	2618	1100
1273040622	2213	9570
1273040650	2344	2506
1273040706	2578	9585
1273041542	1693	700
1273042290	2536	8821
1273043218	2313	963
1273044568	2619	1022
1273044999	758	881
1273045435	1519	6791
1273045629	2152	6791
1273048518	2025	8433
1273049491	2342	9932
1273049836	2585	251
1273049991	2487	916
1273051226	2543	2318
1273052663	2344	762
1273053201	1621	2055
1273057024	1621	7965
1273057031	2402	967
1273058267	1204	6724
1273058297	2117	7680
1273059452	1538	7680
1273060372	1565	2028
1273060448	1620	1238
1273062289	1560	5051
1273062930	2117	1046
1273063065	1413	3569
1273063106	1435	2209
1273063135	2536	1315
1273063152	1474	48
1273063707	2585	9985
1273064962	2585	2222
1273066864	2381	550
1273066971	2213	4977
1273067019	1412	2152
1273067511	394	3469
1273067756	2359	7080
1273069025	2487	815
1273069436	2536	5411
1273069485	2480	708
1273069747	2359	4406
1273070664	2585	1271
1273070881	2536	2846
1273070912	2536	10221
1273071259	2213	7853
1273071693	2359	7853
1273071874	2620	855
1273072174	2359	686
1273072518	1681	43
1273073597	1657	4405
1273074284	1534	1232
1273076328	2359	1420
1273078217	2117	9201
1273082624	1657	3864
1273085604	2117	3743
1273101068	2117	761
1273105778	2279	2820
1273111937	2555	3134
1273112024	1283	6851
1273112426	2213	7984
1273112452	2359	7984
1273112640	1870	2866
1273113205	529	2832
1273113244	529	3799
1273113877	2068	2432
1273114732	2381	656
1273115582	1908	6886
1273115866	1978	6966
1273118330	2140	4271
1273119435	1773	1806
1273119946	2585	9559
1273120011	804	5324
1273120439	2543	941
1273124974	2504	10142
1273125801	1621	42
1273126047	1081	42
1273126151	2444	2652
1273126677	2213	9571
1273127151	2213	2583
1273130053	179	2349
1273131514	1867	1743
1273131879	2068	5087
1273132715	1547	1743
1273134345	2536	5140
1273134378	2359	669
1273134604	365	626
1273135043	616	2624
1273135085	734	2624
1273135790	2358	894
1273136353	1793	6834
1273136420	2621	300
1273136524	2553	300
1273137286	2536	5579
1273137428	2504	5579
1273137684	2359	5579
1273137841	2090	9130
1273138269	877	5579
1273138386	1598	3176
1273139168	766	2396
1273139207	994	2468
1273140272	2622	2436
1273140441	2279	1850
1273140634	2585	2593
1273141000	2622	2242
1273141064	2359	1993
1273141600	2585	3742
1273142990	504	27
1273143377	2622	1279
1273143765	2606	90
1273144964	454	3806
1273145277	2101	38
1273146316	2516	2933
1273147578	2562	50
1273147943	2333	50
1273147948	2334	50
1273148189	1930	50
1273148959	2530	158
1273150092	2622	10425
1273150410	2596	208
1273150692	2101	31
1273150843	1557	7723
1273151633	2593	10357
1273151723	2297	8761
1273153223	897	4631
1273154097	117	451
1273155315	2536	4476
1273155505	2359	3467
1273155599	2504	4476
1273155912	917	2089
1273157194	2313	5409
1273157223	2313	319
1273157477	2117	5759
1273158088	2056	548
1273160458	2585	1893
1273162816	2622	894
1273162899	927	5791
1273168149	1705	4707
1273168239	2189	1238
1273177437	2012	6052
1273179000	2623	9196
1273188008	2101	1896
1273189047	2585	2429
1273191910	1882	1673
1273192753	1211	6729
1273194732	799	5277
1273196729	2359	7031
1273197693	1132	5474
1273198925	1967	91
1273199809	2517	1806
1273199937	2213	9341
1273201608	2020	8258
1273202035	1183	1865
1273202694	2578	5064
1273202818	2578	40
1273203510	1526	3515
1273206346	832	140
1273206999	2536	10222
1273207627	2357	971
1273208048	2600	225
1273208353	927	225
1273208573	927	2593
1273208771	954	2593
1273208884	2297	2575
1273209351	2068	1893
1273209947	1957	1838
1273210472	2101	964
1273210652	341	3153
1273210881	2359	3455
1273211634	1773	1918
1273211645	2536	1918
1273213143	1867	167
1273214787	1784	3124
1273214894	332	3124
1273214909	2359	4866
1273214987	2623	4861
1273215223	568	3124
1273215572	1410	366
1273215997	2560	745
1273216019	2014	541
1273217538	2536	3065
1273218132	2402	2654
1273218327	2112	2664
1273220808	455	1216
1273221869	2213	7387
1273223316	2359	9981
1273223491	2624	10427
1273223624	2625	5137
1273223712	2313	9802
1273223914	2625	3455
1273224032	2048	591
1273224056	2020	591
1273227640	2384	744
1273227642	2065	1774
1273227825	2065	4736
1273228721	1435	7263
1273229891	2618	4097
1273230685	2618	8410
1273231113	2359	6501
1273231840	1908	3128
1273234228	1486	2593
1273234373	2560	834
1273235310	2359	9587
1273236926	225	2693
1273239999	443	3756
1273240196	2065	966
1273240344	351	932
1273241528	2485	4854
1273241821	2485	4983
1273242360	2036	6049
1273243227	1779	3614
1273246774	2101	90
1273249016	2101	151
1273250641	1901	4653
1273252147	2252	1732
1273256507	1785	188
1273259204	1541	594
1273276233	2529	620
1273277426	2254	3043
1273280311	2585	10329
1273281992	2622	2250
1273285488	1614	6
1273285962	2117	1732
1273286394	2213	1732
1273286463	2359	1732
1273286908	220	590
1273286916	1939	590
1273286923	1924	590
1273287612	505	3432
1273288872	1563	5872
1273292846	2489	3721
1273296343	1750	21
1273296369	1693	8169
1273296413	1750	43
1273296686	2489	10128
1273297081	1750	44
1273299112	2560	815
1273301354	2065	1337
1273301383	1693	744
1273302762	281	2990
1273303719	2041	6022
1273304550	2549	151
1273304616	2110	151
1273305089	1435	7264
1273310090	2213	5763
1273310359	82	1004
1273311562	602	1215
1273311696	2213	1212
1273313946	2504	3127
1273314025	1336	107
1273319107	2132	35
1273319381	2132	143
1273319763	2132	492
1273321461	931	50
1273322026	602	860
1273322042	25	68
1273322737	2313	1605
1273323970	2262	3298
1273325015	2586	1061
1273325142	799	1061
1273325446	1936	1061
1273327627	2213	6128
1273327691	2504	1240
1273328123	2359	3166
1273329235	2536	3614
1273329498	2124	2197
1273330671	1918	25
1273331413	2359	6505
1273332774	2600	9239
1273333590	2214	25
1273336690	2553	31
1273336877	2621	31
1273337689	2621	151
1273338547	2536	4291
1273340972	2600	3561
1273353010	2297	2650
1273362074	2359	1140
1273362775	1946	8855
1273366985	2145	4368
1273368757	2359	5616
1273370021	1625	590
1273370241	2523	250
1273372608	167	6
1273374096	254	6
1273375285	1861	8660
1273375748	566	151
1273376379	2536	1187
1273378187	2140	2612
1273380825	2327	4588
1273380959	2213	6258
1273381488	2359	219
1273383801	1984	8949
1273387940	261	2890
1273388118	2578	5529
1273388517	2280	5529
1273392678	1883	1040
1273393917	2536	10223
1273395095	1693	2030
1273397822	2525	1285
1273398222	2603	550
1273399709	2560	2207
1273399752	1988	1968
1273402560	2536	2979
1273402912	2525	3855
1273403983	1550	43
1273404958	2487	2660
1273405343	294	3045
1273405464	1365	7077
1273405560	2553	27
1273407197	1204	4372
1273407562	2359	4372
1273407671	2521	826
1273407914	1649	8050
1273408944	2085	9116
1273410897	138	1845
1273411468	210	783
1273411753	2578	762
1273413670	2523	3875
1273414305	950	621
1273415633	1621	208
1273416962	2600	726
1273417202	2381	10034
1273417360	2108	2073
1273417499	2553	3608
1273419662	1773	873
1273420000	2046	8
1273421874	131	1238
1273422769	2297	7463
1273423797	1602	64
1273424817	1883	2110
1273436503	2359	5970
1273440863	426	3692
1273450595	2543	855
1273452156	2562	4224
1273452453	2498	4807
1273454410	1563	831
1273454775	293	1832
1273455034	2610	3691
1273455758	394	3470
1273456355	2622	7745
1273456515	394	3317
1273457424	911	4109
1273458583	2213	9572
1273458959	1252	784
1273459322	2536	5153
1273459356	838	5153
1273461766	2117	3664
1273462979	59	91
1273463472	2008	7970
1273463855	1325	7005
1273465221	493	2222
1273466931	2525	276
1273469689	967	4282
1273470123	2359	162
1273470329	2117	9202
1273472594	2359	8466
1273472913	2284	5137
1273473451	2359	837
1273475006	110	1269
1273476524	2521	558
1273476616	1110	2391
1273477445	1753	3112
1273478966	2402	1112
1273479540	2359	8618
1273480974	1796	1896
1273481739	1406	785
1273484081	2393	4099
1273484275	666	43
1273484447	1354	43
1273484631	917	5763
1273486079	1952	7904
1273486517	1523	1228
1273490757	117	783
1273494367	2626	508
1273494961	2297	2012
1273496323	406	1071
1273496425	406	3166
1273497877	2585	9556
1273499014	2429	944
1273499501	416	1037
1273503227	2487	1171
1273504499	119	1703
1273506273	2342	87
1273506521	2437	8820
1273506528	1635	2052
1273509036	927	1120
1273510613	2199	1807
1273511234	2359	3806
1273517099	2327	31
1273521002	882	2306
1273541007	2580	2591
1273541212	599	2591
1273542109	2600	412
1273542534	2213	6544
1273542790	2573	5806
1273543474	2359	9982
1273543499	1472	7345
1273545025	2359	277
1273545326	2573	2721
1273546381	1561	1224
1273548291	2536	6950
1273548559	1307	6950
1273550061	2536	838
1273550218	2313	1723
1273551732	2029	2143
1273551925	2359	9983
1273552899	2571	2122
1273553355	2517	1280
1273553981	71	89
1273555701	2359	9984
1273556000	864	3543
1273556688	455	1406
1273556789	2619	31
1273556811	1807	963
1273557341	864	4736
1273557378	2619	2141
1273558608	1793	320
1273559084	2025	785
1273559087	838	5449
1273559208	1958	785
1273559506	2359	1692
1273559551	406	785
1273559705	2145	1683
1273560044	2580	2303
1273560355	2334	2141
1273561074	1621	542
1273561174	1621	7966
1273562643	505	2721
1273563167	2260	3059
1273563729	1306	459
1273563741	2585	459
1273564219	2580	1107
1273564738	2600	2909
1273565037	2627	31
1273566036	2525	2771
1273566591	2213	9573
1273567591	2627	276
1273568036	2236	8662
1273568167	2627	3049
1273571984	651	4707
1273572710	2260	1779
1273573599	2525	1631
1273574016	2571	83
1273574070	2335	39
1273575475	2392	2343
1273577314	2627	932
1273577476	1908	945
1273577493	2029	3326
1273577493	2260	932
1273577781	2571	932
1273578102	1621	3333
1273578261	1087	6375
1273579313	1578	5195
1273579515	773	5195
1273581850	2627	149
1273582531	505	123
1273582645	2117	9203
1273582753	1957	3043
1273584480	2437	990
1273585454	1967	78
1273585800	2619	2942
1273586484	589	43
1273586577	2571	1801
1273587954	2585	565
1273588268	2562	1467
1273588755	2518	9550
1273588922	2260	2667
1273589750	2020	6610
1273590428	138	141
1273591003	1286	188
1273591080	896	5653
1273591596	2252	9662
1273591627	2536	10224
1273593831	2359	815
1273594014	1779	2202
1273599239	2585	3669
1273606725	2407	9672
1273607398	2254	9672
1273611648	2297	4097
1273613408	2567	4097
1273613505	2359	9439
1273624640	197	1922
1273624730	361	882
1273626583	2585	7463
1273627497	2342	3364
1273628233	1908	8821
1273630871	2571	1815
1273631001	2271	4588
1273631153	2571	2095
1273631643	1223	3504
1273632147	1563	2040
1273632329	2562	3563
1273632761	2628	3099
1273633006	1937	8704
1273633357	2271	3561
1273633519	1401	2240
1273633570	2359	9985
1273635026	2571	276
1273635038	2213	9574
1273635377	1783	2240
1273635403	1006	2240
1273635413	2338	774
1273635435	1958	2670
1273635440	575	2240
1273635465	1657	8077
1273635669	2159	1755
1273635717	2077	2240
1273635797	166	2240
1273635925	2562	774
1273637336	2536	4746
1273637760	2313	9803
1273638137	1311	2848
1273638532	2017	6037
1273638781	2381	4269
1273640082	2622	2836
1273640206	1984	8950
1273640262	2203	1816
1273640742	2359	2957
1273640825	2451	2231
1273640892	2475	8262
1273645422	2619	3403
1273647631	2359	3851
1273647680	2607	676
1273647692	2554	2449
1273647934	2607	43
1273648188	1358	5902
1273651278	2407	1925
1273653161	1949	860
1273654370	2607	1896
1273655464	2560	2560
1273656203	2518	3333
1273661107	2451	2398
1273661972	1603	7889
1273662016	2313	1194
1273662802	2117	8050
1273663553	2536	6172
1273663747	2213	6264
1273667437	2359	2119
1273668891	2629	13
1273670340	2213	4666
1273670514	2600	2655
1273670691	2630	1159
1273671016	2008	3752
1273671636	2381	3560
1273672551	2602	594
1273674693	1621	5160
1273675601	1435	1651
1273675823	1410	780
1273676258	2387	10041
1273676927	2557	1854
1273677116	2488	3096
1273677146	1952	95
1273677185	850	1204
1273679989	1958	756
1273680945	2399	932
1273682594	2007	8997
1273683004	2203	74
1273688753	2631	1893
1273691725	2213	9575
1273695739	2213	5879
1273709363	1370	620
1273712844	2119	6573
1273714893	1370	3553
1273715154	2585	10105
1273715323	2364	2612
1273715716	2536	3126
1273715877	2554	4465
1273716336	2512	2095
1273718453	838	5450
1273718598	2398	1187
1273720113	2359	9481
1273720360	1621	7967
1273720741	1559	6861
1273720894	2359	8029
1273721964	2381	5328
1273726603	838	3274
1273729363	2627	3799
1273730246	2627	2832
1273730761	2403	2776
1273731058	2627	1805
1273731172	2359	4109
1273731548	2560	7463
1273732952	2504	3166
1273733222	2519	785
1273733498	2518	2310
1273733581	1560	1796
1273733641	898	2226
1273733864	2585	1846
1273734494	305	882
1273734528	2326	9912
1273736323	2504	2909
1273737818	1406	558
1273738964	2514	5463
1273740031	1145	4142
1273740204	2148	2026
1273742497	1444	2396
1273743939	2117	2963
1273745864	2184	4009
1273747389	2514	3612
1273747952	1559	107
1273750864	2518	1061
1273753211	2213	964
1273754173	927	8
1273759832	1598	7879
1273759843	2560	2502
1273761271	2435	10085
1273762084	2399	647
1273764394	1621	4663
1273764787	2585	6758
1273765817	21	95
1273767793	2632	881
1273767802	2377	982
1273768662	623	103
1273768672	2600	3345
1273768740	378	3345
1273771760	2560	2800
1273771907	365	3231
1273783674	2588	8189
1273796822	2222	151
1273800142	2206	658
1273800883	2560	8627
1273801885	2273	1945
1273804524	1867	8680
1273805925	2213	5560
1273806263	2313	410
1273807781	2600	2824
1273807804	1782	8408
1273808887	2633	2769
1273808991	2560	5806
1273809013	2536	3617
1273809781	1286	2824
1273810315	1788	44
1273810335	1930	44
1273810355	1295	44
1273810383	2585	8783
1273810632	2634	31
1273811932	554	881
1273813136	2213	9576
1273814141	2536	5104
1273815145	1778	6958
1273815321	2521	10181
1273815465	2213	2797
1273816640	1773	4361
1273816652	2533	2446
1273816858	2632	2148
1273817068	1621	2576
1273818115	2213	9577
1273818372	2635	1239
1273818606	2359	3799
1273819696	2359	9986
1273819753	2562	7167
1273821193	2636	4230
1273821256	2636	30
1273821365	2585	443
1273821677	2636	5846
1273822065	2637	1826
1273822384	2637	6598
1273823230	1897	785
1273823803	2536	5284
1273824359	2638	1120
1273825221	2213	9231
1273825404	2351	1675
1273827588	2499	4470
1273828240	2174	778
1273831970	2184	4312
1273832537	117	1205
1273833884	628	4539
1273834001	2359	2563
1273835504	2493	916
1273835870	1563	2636
1273835958	2213	2636
1273837597	1764	123
1273837845	2632	83
1273838531	2560	27
1273841274	1779	8388
1273841774	53	725
1273842513	1438	562
1273842939	2514	7995
1273842963	2639	6890
1273843070	937	3660
1273843231	2560	30
1273843406	2636	31
1273843621	2430	627
1273844462	2560	681
1273844579	2327	1187
1273845218	2632	1833
1273846731	652	83
1273846807	2359	2007
1273847051	2640	881
1273847417	2359	9987
1273847832	2640	83
1273848586	482	1492
1273849303	2639	1084
1273849510	2629	1203
1273849839	2640	31
1273850265	2213	7247
1273850402	2213	1282
1273854699	418	43
1273854937	2560	1476
1273855818	2504	2757
1273859523	393	43
1273861519	426	3693
1273863051	1491	3693
1273883962	2641	3131
1273888186	2642	523
1273888263	2276	9707
1273890857	838	5451
1273890936	2008	5451
1273891189	2560	10079
1273893480	1532	7496
1273898573	2641	3943
1273899755	1672	8148
1273904425	209	1568
1273904575	2600	10369
1273904585	1563	6805
1273905893	2359	9988
1273906382	2344	784
1273912258	2014	3718
1273912812	2585	6534
1273913705	378	3195
1273914014	2359	9231
1273915349	2571	2146
1273916957	2186	815
1273917430	2560	3166
1273917699	2572	544
1273918407	2636	2146
1273918430	2359	6808
1273918459	2213	6808
1273918977	503	4094
1273920181	2517	2214
1273920407	685	4997
1273920422	2432	4997
1273920491	2641	997
1273921212	1487	2630
1273922572	2572	3608
1273922591	1454	1838
1273925754	2297	2197
1273926465	1703	78
1273927376	2643	10443
1273928298	408	815
1273929927	2641	5182
1273929963	1621	7968
1273932789	1749	64
1273933181	1236	6783
1273933301	1504	64
1273934606	2342	4009
1273934625	2359	4009
1273935399	2566	87
1273935483	2585	8660
1273935701	2402	87
1273935931	2523	87
1273936230	2523	1313
1273936413	1693	1916
1273938845	2359	340
1273940607	656	1726
1273942132	2124	6784
1273944269	2567	630
1273949296	2213	2505
1273963813	2622	8189
1273967857	824	122
1273969696	493	151
1273973769	2518	5096
1273974272	71	30
1273974576	2168	1237
1273975558	546	1237
1273975605	2117	9204
1273975721	234	947
1273976641	493	1100
1273977175	2117	1980
1273978183	1607	7896
1273980240	2573	23
1273980975	2252	558
1273981285	2560	1036
1273981653	1563	1036
1273982068	234	2786
