post_id,user_id,timestamp,post_content,repost_count,like_count,comment_count
1414,12535,696295174.0,#随手拍# 保时捷911 22款 Carrera GTS 3.0…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​,2.0,2.0,0.0
2959,12535,696292968.0,#随手拍# 总要去趟洛阳古城啊，看看千年前的大唐盛世！夜街夜景………[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,2.0,2.0,0.0
1415,12535,696287399.0,#随手拍# 保时捷 718 Boxster……………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69FElAh ​​​,2.0,1.0,0.0
1416,12535,696204905.0,#随手拍# 玛莎拉蒂MC20高清宣传片………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69kKGZn ​​​,2.0,1.0,0.0
1417,12535,696203939.0,#随手拍# 路虎进口卫士，全能硬派越野，落地及用车成本 最新汽车报价………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69koHkq,3.0,5.0,0.0
1418,12535,696203747.0,#随手拍# 布加迪………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69koOrx ​​​,2.0,1.0,1.0
1419,12535,696032443.0,#g63#女生最好的风水，就是心底善良，有车有房，喜欢旅行在路上……[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69gutMn,3.0,2.0,0.0
1420,12535,696016200.0,"#随手拍# 倒计时1天，在路虎品牌成立75周年之际，路虎卫士家族将迎来全新成员，#路虎中国#携手演员@白宇WHITE，邀请大家体验豪华与科技，全新路虎·卫士130上市发布会。

新车将于2月7日正式上市，进一步完善家族产品矩阵。届时会在线上发布会现场带来哪些惊喜？让我们一起期待一下。#路虎·卫士#白宇超话 ​​​#野生自驾##我与汽车的日常##汽车##汽车资讯##大V聊车##安全出行##汽车视觉##全球汽车##自驾游##汽车视频##汽车改装##路虎##路虎·卫士#",2.0,1.0,0.0
1421,12535,696015239.0,#随手拍# 全新路虎·卫士130 即将发布………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69gjpcH ​​​,2.0,2.0,0.0
2960,12535,695968862.0,#随手拍# 我国有一条世界上最长的“走廊”——《河西走廊》，不仅有丹霞，戈壁，沙漠，绿洲……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,2.0,2.0,0.0
2961,12535,695964111.0,#随手拍# 亲近大海，在身体休息的时候，欣赏最美的风景……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,4.0,4.0,0.0
2962,12535,695963556.0,"#随手拍# 想必每个人的梦中都有一处宁静的、澎湃的、亦或是透彻的海湾，亲近大海，在身体休息的时候，任由心去远航。

文昌月亮湾是位于海南省铜鼓岭国际化生态旅游区的北部，全长约有11公里，这里的海防林可以说是目前海南省最宽、保存最完好的海防林带之一……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#",4.0,4.0,0.0
1422,12535,695950739.0,#随手拍# 保时捷展厅………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69dMDOn ​​​,2.0,3.0,0.0
1423,12535,695950615.0,#随手拍# 2022款欧规宾利欧陆GT 4.0T…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​,2.0,3.0,0.0
1424,12535,695873919.0,#随手拍# 电商大老辛巴新座驾布加迪赤龙，到广州了！ ………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69r4Yty,2.0,4.0,1.0
1425,12535,695867111.0,#随手拍# 女孩子适合开越野车………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69rwchE ​​​,1.0,3.0,0.0
1426,12535,695864578.0,#随手拍# Panamera GTS ………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A69rzw2b ​​​,1.0,4.0,0.0
1427,12535,695725506.0,"#随手拍# Panamera GTS ""保时捷帕拉梅拉………[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# http://t.cn/A691AFdt ​​​",2.0,4.0,0.0
2963,12535,695692492.0,#随手拍# 我国十大最美雪山，去过一次的此生无憾，看看你最想去哪一座？……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,3.0,4.0,0.0
2964,12535,695690806.0,#随手拍# 狮舞龙腾闹新春，社火秧歌庆新年 兔年春节贺新春……#回乡见闻##自拍打卡##新星v计划##夏日视界##摄影##手机摄影##带着微博去旅行##自然风光##旅行vlog# ​​​,2.0,5.0,0.0
2965,12535,695682231.0,#随手拍# 有些风景或是人，真的不会一直等着我们，来日并不方长……#给视频加buff##带着微博去旅行##说走就走的旅行##旅行vlog##新星v计划##西藏# http://t.cn/A693tvXP ​​​,3.0,3.0,0.0
1428,12535,695601449.0,#随手拍# 远离消耗你，不尊重你的人，和舒服的人在一起……[赞][赞][赞]#汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡#     http://t.cn/A69me2qW,4.0,6.0,0.0
1430,12535,695561746.0,"#随手拍# 2022款道奇霸王龙，TRX点火限量版，首发限量版，橙/黑  ;

整车配置：TRX点火限量版包，二级包，高级安全包（雷测），碳纤维包，全景天窗，TRX车身贴纸，双色车身，货车包，伸缩踏板，拖车包。（22.5生产）… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",4.0,3.0,0.0
2966,12535,695213813.0,#随手拍# 东川红土地属于乌蒙山区，位于云南省昆明市东川区红土地镇东南约20千米处，有“大地调色盘”“大地油画”的美誉……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,4.0,2.0,0.0
1435,12535,695184155.0,"#随手拍# 2023款加版奔驰GLE53  
颜色：黑红  （429特别版）
配置：豪华包，独家专属包（电吸，按摩，香氛)  ，AMG智能驾驶包，驾驶员辅助包， 隔音舒适包(双层玻璃，隔热防紫外线，降噪音)，碳纤维内饰，哑光熏黑22寸轮毂（GLE63专属轮毂），四驱空调，方向盘加热，二排遮阳帘，黑色DINAMICA高级皮顶，115V电源，脚踏版，拖勾，金属漆，纳帕皮红内饰。… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",1.0,1.0,0.0
2967,12535,695095110.0,#随手拍# 我国十大最美湖泊，看看你都去过哪儿…………[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,3.0,5.0,0.0
2968,12535,695094230.0,#随手拍# 过年了，带上最爱的人一起去长安看看千年前的大唐盛世………[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛##回乡见闻#,3.0,6.0,0.0
1438,12535,695092130.0,"#随手拍# 150多万的牧马人见过吗？牧马人 2023款7.0L的V8发动机，四门，硬顶，罗宾汉392  黑黑 ;
单选：拖车包，Mopa 四级脚垫，高级电动敞篷 ，17寸越野轮毂，带可清洗前置越野摄像头…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",4.0,17.0,1.0
2969,12535,695085066.0,#随手拍# 总要去趟重庆吧，看你走过几个……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛#,4.0,10.0,0.0
2970,12535,695035104.0,#随手拍# 这辈子一定要去一次玉龙雪山吧！有机会看看日照金山……#自拍打卡##亿点曝光计划##给视频加buff##新星v计划##微博视频号打卡计划##夏日视界##摄影##玩家##冬季生活大玩家##春节摄影大赛##旅游##云南##春节旅游##玉龙雪山##丽江·玉龙雪山[地点]# http://t.cn/A69YrlA6 ​​​,2.0,5.0,1.0
2971,12535,695031275.0,#随手拍# 这是我国十大名山，看你走过几个……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游##兔年第一张电影票##一条微博晒年味##春节摄影大赛#,2.0,4.0,0.0
1440,12535,695008748.0,#随手拍# 2022款 Carrera GTS 3.0T………… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​,2.0,3.0,1.0
1444,12535,694937908.0,"#随手拍# 21款 2.0T 两门 硬顶 Sport

整车配置:标配：2.0T发动机，8速自动变速箱，一键启动，电子稳定控制，2.72:1分时四驱系统，坡道启动辅助，拖车摇摆控制，4轮盘式刹车，前排侧气囊，前排气囊，儿童座椅锁，发动机加入，倒影，变速箱保护底盘，油箱保护底盘，黑色脱钩（前2后1），蓝牙连接，USB插口，8声道音响，方向盘音响控制，巡航定速，胎压监测，全尺寸备胎自动挡，空……… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",4.0,7.0,0.0
2972,12535,694937563.0,"#随手拍# 西藏，一个很美丽的地方 不过我每年都去， 听说去过那里的人就像雪莲花盛开在冰雪之上 圣洁而美丽 我想你就是即将盛开在冰雪上的那朵雪莲花！
西藏风光如仙境，雪山草地牛羊群。人若如初初若世，天地我心空灵境！………[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游#    #兔年第一张电影票##一条微博晒年味##春节摄影大赛#",5.0,5.0,0.0
2973,12535,694920691.0,#随手拍# 撒玛坝，位于红河县南部，“山外有山，天外有天；不到撒玛坝，不知梯田大。”誉为世界第一的撒玛坝万亩梯田位于宝华乡，距县城38公里………[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#兔年第一张电影票##一条微博晒年味##春节摄影大赛#,5.0,8.0,1.0
2974,12535,694845407.0,#随手拍#白天的天津 VS 傍晚的天津 ..……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛##兔年第一张电影票##一条微博晒年味#,4.0,4.0,0.0
2975,12535,694830940.0,#随手拍# 人生就是说走就走的旅行，总要走遍全国吧！……[赞][赞][赞]# 旅行大玩家 ##每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛##兔年第一张电影票##一条微博晒年味#,4.0,3.0,0.0
1446,12535,694829663.0,"#随手拍#  霸王龙狠货猛犸象1000匹马力
全球限量200台，点火橙、沙漠黄、黑、银、蓝、白…… …… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",3.0,11.0,0.0
2976,12535,694743852.0,#随手拍# 西藏，处处皆是风景……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛##兔年第一张电影票##一条微博晒年味#,5.0,7.0,0.0
1447,12535,694741957.0,"#随手拍# 丰田红杉 2023款 3.5T 混动 Capstone顶点
整车配置:全景天窗 行车记录仪 高级LED大灯，LED日间行车灯（DRL），顺序转向灯，自动/关功能和自动调平，22轮，半苯胺皮革边饰座椅，高级对比色缝线，10向电动可调驾驶员和前排乘客座椅，带指南针和HomeLink的数字显示自动防炫目后视镜通用收发器，无线AndroidAuto苹果Carplay兼容的，JBL音响，可用的4WDemand兼职4轮驱动…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​",5.0,3.0,0.0
2977,12535,694741160.0,#随手拍# 想对了，世间处处有良药；想错了，人间烟火皆为毒……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛##兔年第一张电影票#,5.0,3.0,0.0
2978,12535,694739262.0,#随手拍#夜晚的天津就是美 ..……[赞][赞][赞]#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛##兔年第一张电影票#,4.0,3.0,1.0
2979,12535,694559712.0,#随手拍# 白天是西安，晚上是长安，新年一起感受千年前的大唐盛...……[赞][赞][赞]…#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#春节摄影大赛#,3.0,5.0,0.0
2980,12535,694483226.0,"#随手拍# 四川的风景区，四川美如画,江山多奇秀，春山古寺绕沧波，石磴盘空鸟道过。百丈金身开翠壁，万龛灯焰隔烟萝，随手拍…………#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#大寒#",3.0,3.0,0.0
1450,12535,694481169.0,#随手拍# 粉丝的劳斯莱斯喜欢吗？…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡# ​​​,4.0,2.0,0.0
2981,12535,694480006.0,#随手拍# “上有天堂 ，下有苏杭” 总要去一趟杭州西湖吧！…………#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​#大寒#,2.0,2.0,1.0
1452,12535,694311178.0,"#随手拍# 22款丰田格兰维亚（萨尔法）皇家游艇版

整车配置：17寸轮毂（235/60）；皮革缝合座椅；电动滑动门，镀铬门把手；明亮尾灯；LED大灯；多媒体显示屏 4.2寸；电动车窗和门锁；一键启动；多功能桃木方向盘；前后排自动空调；全景监视器4摄像头；巡航控制；前后雾灯；前保险杠镀铬+涂漆；大灯清洗；高位刹车灯；电动镀铬外后视镜；电动伸缩转向灯；木纹装饰；后扰流板；后窗除雾；内部照明3色；真皮制动器把手；带盲点监视器的车道变换辅助，后方交叉路口警报；灯光自动控制系统；胎压监测；驾驶员电动座椅+后排4乘客船长座…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡#",2.0,2.0,0.0
2982,12535,694310342.0,#随手拍# 这是传说中的天宫，有知道这是哪儿吗？真是远赴人间...……#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​,2.0,2.0,0.0
2983,12535,694221647.0,#随手拍# 总要走一次川西吧………#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​,3.0,4.0,0.0
1456,12535,694067253.0,#随手拍#  2023款丰田红杉…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡##库里南# ​​​,1.0,3.0,1.0
1457,12535,694067184.0,#随手拍#  奔驰GLS63…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡##库里南# ​​​,1.0,1.0,0.0
2984,12535,693913505.0,"特别喜欢这个关键词:
【美好生活收藏家】感谢@微博VLOG  给我们搭建的平台，谢谢微博的 [作揖][作揖]陪伴，也非常感谢粉丝们的陪伴，2023我们继续出发，在路上……[加油][加油][加油][耶][耶][耶]
#创作者年报##v力榜##新星v计划##带着微博去旅行##微博创作者中心##v影响力榜# @微博创作者中心 @微博创作者广告共享计划",3.0,3.0,0.0
1463,12535,693789163.0,#随手拍#  银色的库里南…… #汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影##每日学习打卡##库里南# ​​​,3.0,3.0,0.0
2985,12535,693697611.0,#出境游#网友吐槽:中国人入境韩国，被要求戴“黄色牌子”#遇见美好##带着微博去旅行##不止旅行##新星v计划##自拍打卡##说走就走的旅行##自然风光##春节旅游##韩国旅游##韩国未进中国春节前十名出境游目的地##每日学习打卡# http://t.cn/A69wAvSR ​​​,3.0,3.0,1.0
2986,12535,693523640.0,#随手拍# 青山环抱、星罗棋布、山环水绕、山清水秀、依山傍水、生活恬静………#每日学习打卡##带着微博去旅行##遇见美好##周末去哪儿##爱上这座城##自然风光##新星v计划##摄影##夏日视界##亿点曝光计划##自拍打卡##不止旅行##说走就走的旅行##爬山##自驾游##旅行推荐##旅行vlog##川西旅行##旅行打卡##旅行最美风景照##大美中国##带着微博去旅游##大V旅游# ​​​,4.0,4.0,1.0
1465,12535,693355702.0,"#随手拍# 雷克萨斯LX570 21款 限量 S 黑曜

整车配置:雷测，抬显，马克莱文森，5. 7排量8速变速箱 空气悬挂四驱21轮毂，遥控启动，智能卡，12. 3寸3D导航＋声控，环影（4个摄像头），主动高度控制，倒车侦测，多地形选择，盲点辅助，14气囊，前风挡双层玻璃，电尾门，天窗，行李架，脱钩，马克·莱文森19音响，后娱系统，无线充电，抬头示，10项座椅调节，四驱自动空调（28个出风口），流水式转向灯，大灯清洗，感应雨刷，电动折叠后视镜（记忆＋Logo 影像＋加热＋摄像头），冰箱，前座椅加热，8座，盲点辅助，桃木方向盘，方向盘电动调节。#每日学习打卡##汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影#",4.0,5.0,0.0
1468,12535,693281625.0,"#随手拍# 22款美规奔驰GLS450 
黑咖 
配置：七座 全景 AMG运动包  暗夜包 无线充电 运动平底方向盘#每日学习打卡##汽车##汽车资讯##我与汽车的日常##安全出行##安全出行##大V聊车##自驾游##二手车##车评精选##车生活##试驾评测##汽车视觉##汽车改装##汽车评测##自驾旅行##自驾##自驾游##越野##野生自驾##摄影#",7.0,7.0,0.0
